"","econ_interven","environment","redistribution","civlib_laworder","immigrate_policy","sociallifestyle","RC1","RC2"
"3265",5,5,5,10,0,0,-0.258083754072634,0.232041345080738
"3266",5,0,0,7,7,10,0.663415875901587,-1.11428573434403
"3267",0,0,4,0,3,10,-0.325774177415262,-1.24771871034346
"3268",6,0,5,0,6,0,-1.21587874637746,0.502607670783651
"3269",4,7,0,0,0,10,-0.140525844873084,-0.856895184952762
"3270",5,0,7,3,3,0,-1.18397464463433,0.600928087367399
"3271",5,2,2,4,3,1,-0.695560673181619,-0.289018233596873
"3272",7,7,5,4,0,10,0.0038644323100874,0.572079976298733
"3273",10,8,5,2,4,4,-0.405399411012842,1.43373006438287
"3274",7,2,3,7,7,4,0.13734576219002,0.0903804565790567
"3275",6,6,6,5,5,6,0.196956041214169,0.528956114016388
"3276",5,3,5,5,5,0,-0.478155639690719,0.242256505295804
"3277",5,1,0,0,0,10,-0.681625717560711,-0.795958636605603
"3278",10,3,5,2,7,0,-0.863530390121369,1.38337975212052
"3279",7,3,6,6,1,6,-0.376474565592027,0.699683671213824
"3280",2,0,0,0,10,0,-0.493977780490047,-1.31112958142767
"3281",8,2,8,4,4,0,-0.996436602645211,1.44168772528851
"3282",5,5,3,4,6,5,0.150062711778497,-0.201864057594347
"3283",3,5,1,5,5,4,0.231983323420785,-0.972530518901369
"3284",5,5,5,10,10,10,1.5504025816408,-0.224730891240209
"3285",5,1,0,0,6,0,-0.950313617029773,-0.573105066231902
"3286",0,0,0,0,10,0,-0.391933860746951,-1.74673017517513
"3287",6,3,8,3,3,0,-1.01653035156586,1.07397153815033
"3288",7,0,0,6,0,10,-0.219869778232909,-0.549225192344826
"3289",6,2,6,5,8,10,0.497394564690218,0.256291303758664
"3290",4,0,3,0,10,5,-0.252683654106867,-0.500381683794417
"3291",10,0,6,4,1,0,-1.4974066265201,1.51523759343373
"3292",5,5,5,3,7,10,0.508630945103587,0.00897258192364597
"3293",3,5,10,1,6,5,-0.256642048358037,0.68157590187907
"3294",5,1,1,5,9,10,0.695837792031152,-0.886329266054117
"3295",7,4,6,4,7,5,-0.0171415682394138,0.723406500381402
"3296",5,0,0,4,0,10,-0.332985695558783,-0.930584722292648
"3297",4,2,4,2,9,3,-0.166197081111309,-0.248789021130131
"3298",0,0,0,8,10,10,1.31481780058963,-2.27426750047762
"3299",1,7,1,8,6,0,0.577918780080356,-1.32759548075291
"3300",3,3,3,10,3,2,0.191680937742447,-0.715444088019975
"3301",8,0,0,0,0,0,-1.76248356237207,0.141871366031748
"3302",0,0,3,0,5,10,-0.10672666941669,-1.45376982323279
"3303",10,1,3,2,0,6,-1.13973871547784,0.893464850942731
"3304",5,3,10,5,5,1,-0.526407925724774,1.095255596515
"3305",7,4,6,10,0,0,-0.468380029419769,0.818309260386356
"3306",10,5,10,4,4,6,-0.398919585079896,2.12299891052874
"3307",3,10,3,9,5,9,1.44061200783309,-0.751956831821968
"3308",4,4,2,3,10,2,0.169513719590455,-0.560806805757573
"3309",6,3,3,5,5,5,-0.0529760360958655,-0.048852292174257
"3310",3,0,0,9,0,10,0.30695781685674,-1.50178797553922
"3311",2,5,3,5,8,10,1.02623947098853,-1.06691184841073
"3312",2,2,1,10,7,2,0.599118261475127,-1.37149056876011
"3313",4,4,4,4,6,5,0.0928323160460074,-0.268997032909923
"3314",0,5,3,5,10,8,1.15153573265003,-1.46963766138081
"3315",5,9,5,10,9,4,1.27321640008316,0.0808086997948926
"3316",4,1,3,5,4,5,-0.210528822890069,-0.522120885475541
"3317",10,4,3,2,10,10,0.406119188807218,0.70146833094742
"3318",0,0,5,10,5,5,0.492870952461761,-1.2160660478872
"3319",4,5,6,8,3,5,0.262974028588091,0.0461471067354975
"3320",3,9,5,2,8,10,0.926050957121524,-0.309551564194651
"3321",6,0,0,6,4,10,0.216101790699733,-0.82550515570537
"3322",10,1,5,8,1,8,-0.281944746329562,1.00762968819315
"3323",8,2,2,10,6,5,0.42401009043075,0.0335704877187201
"3324",9,1,5,5,5,1,-0.760991552142868,1.03011246960481
"3325",10,0,0,7,10,10,0.697018283339667,-0.0691439998404822
"3326",5,2,4,4,5,0,-0.640842506893192,0.0664217994619459
"3327",5,5,6,5,3,5,-0.110787686886913,0.345308999308692
"3328",0,0,6,0,5,6,-0.524889705045047,-0.79910675625347
"3329",7,0,4,4,0,10,-0.54132042917398,0.212260990038482
"3330",4,5,8,4,8,0,-0.162360197689884,0.590438745570058
"3331",8,2,5,8,9,7,0.587066812365665,0.51227102657022
"3332",10,0,10,0,0,0,-2.13025451679542,2.34558475623838
"3333",3,0,1,2,9,10,0.39346230403478,-1.26671222218988
"3334",10,5,3,10,0,0,-0.460048146494325,0.967420270157563
"3335",5,0,5,0,9,7,-0.283865960567598,0.0235464749720678
"3336",8,0,6,2,7,0,-1.03309813025434,1.04615856375569
"3337",4,0,3,2,0,10,-0.57684168316028,-0.563710116428988
"3338",5,3,0,1,8,10,0.359212723367989,-0.887750585303523
"3339",5,0,5,10,5,4,0.153149921797949,-0.0960072565081538
"3340",4,0,0,0,5,5,-0.654152555029159,-0.957715939623652
"3341",5,1,0,5,5,5,-0.0855952700922685,-0.849374344161263
"3342",4,6,7,8,9,10,1.31856154737807,0.00609630968699959
"3343",0,0,0,10,10,0,0.683865324597902,-2.01793549417334
"3344",10,0,3,0,7,0,-1.27058377666233,1.00556638236504
"3345",8,7,9,5,8,10,0.724030795223113,1.35304552688269
"3346",8,1,1,1,9,10,0.112452238278566,-0.124446247833638
"3347",5,4,3,4,8,8,0.514691558091242,-0.35041976995669
"3348",7,2,3,4,7,10,0.322273394422986,-0.0146017897838313
"3349",0,5,0,0,10,5,0.439520556463467,-1.77129691978828
"3350",0,0,0,10,5,10,1.04879062633224,-2.25540898116875
"3351",2,3,3,3,8,10,0.647720329647529,-1.06495870078661
"3352",4,5,3,7,10,0,0.485717879784244,-0.404219081602394
"3353",6,10,6,7,10,7,1.30463272945963,0.475133992448887
"3354",5,7,0,5,2,10,0.538826592458341,-0.803937380821541
"3355",5,1,1,5,5,10,0.310888182970058,-0.827849599567305
"3356",7,3,3,3,3,3,-0.680855100179072,0.314543515763306
"3357",2,2,6,4,5,10,0.305190278846105,-0.543929601971333
"3358",5,5,5,7,5,5,0.323419658180629,0.0850168226197272
"3359",0,0,0,10,7,10,1.24126543086278,-2.28464881441215
"3360",3,3,5,2,2,10,-0.141451369286196,-0.378695812991006
"3361",3,2,4,2,6,2,-0.488498559341652,-0.391672261128362
"3362",3,0,2,5,3,9,0.0275937112724988,-1.05248573150282
"3363",0,10,0,10,0,10,1.384400136366,-1.92086981718261
"3364",2,2,8,1,7,10,0.121779920837147,-0.138185280223443
"3365",10,5,0,0,10,10,0.352357114278336,0.251419513897074
"3366",3,0,5,5,5,5,-0.19809451982531,-0.427062497766904
"3367",5,1,5,10,8,10,1.0312091685662,-0.300066890347851
"3368",5,0,0,2,10,10,0.414228490024982,-1.02254282471004
"3369",5,0,0,10,7,10,0.986155631505043,-1.19564733004349
"3370",5,5,2,5,5,5,0.187977931515734,-0.391175952518381
"3371",5,0,0,10,10,10,1.27486783830086,-1.2395070799086
"3372",5,6,4,8,3,8,0.600610821706817,-0.156703118626018
"3373",5,2,3,2,8,10,0.305394879362386,-0.410581236353356
"3374",7,5,8,5,3,10,0.157079142964292,0.97924561729603
"3375",5,0,5,5,0,10,-0.358269294364423,-0.0736488559628852
"3376",5,5,0,5,10,10,1.1453665063085,-0.973184629970688
"3377",8,5,5,10,5,10,0.916149690699792,0.501769582489501
"3378",7,0,1,5,8,10,0.415876817886769,-0.462252713772713
"3379",6,5,6,5,1,10,0.068771705241343,0.43706259437387
"3380",9,8,0,0,0,10,-0.313955992094812,0.258250257503658
"3381",7,2,2,2,8,10,0.229923663087315,-0.151791922251809
"3382",3,3,2,10,0,10,0.606431284863214,-1.09685407388392
"3383",5,5,2,5,8,8,0.730523832229766,-0.528207623414665
"3384",3,10,0,10,10,10,2.19370827940409,-1.41366809277845
"3385",5,3,2,5,2,9,0.0743513456721683,-0.523833346870363
"3386",5,2,10,8,7,8,0.499405601415708,0.741109060411623
"3387",5,5,0,10,10,10,1.68326609898093,-1.10878728946979
"3388",4,9,10,9,7,10,1.39898750738597,0.617081324231621
"3389",10,0,0,0,0,10,-1.01841516905447,0.266898889675294
"3390",0,5,0,10,5,10,1.4571888870123,-2.12468919072994
"3391",0,0,0,5,0,10,0.0297040223334432,-2.04670673856113
"3392",0,5,0,5,10,0,0.554363992605541,-1.75161304423543
"3393",10,2,10,2,10,10,0.0567509602590166,1.88685937229331
"3394",5,1,8,9,8,10,0.843911139627644,0.25748748048972
"3395",2,0,0,10,5,10,0.946746706589141,-1.81980838742128
"3396",4,0,5,5,4,7,-0.176131419349991,-0.256756898292253
"3397",5,5,5,5,5,5,0.108259821111659,0.139257886419369
"3398",0,0,5,5,10,5,0.436158371115702,-1.15356297149661
"3399",0,0,0,10,5,10,1.04879062633224,-2.25540898116875
"3400",0,5,0,4,6,0,0.061834465009962,-1.6660128458488
"3401",0,2,2,1,5,10,0.190785256857846,-1.605413718603
"3402",0,5,0,3,7,0,0.0504919487407503,-1.65351223057068
"3403",5,6,7,5,7,10,0.752325027372521,0.3344980355036
"3404",5,2,9,8,7,7,0.441367073577663,0.595355087776098
"3405",2,1,1,8,2,10,0.497981611392338,-1.51875233602285
"3406",6,0,4,10,0,10,0.15518104190448,-0.168262498234175
"3407",0,5,0,10,8,10,1.74590109380812,-2.16854894059504
"3408",5,4,0,0,10,0,-0.320325051560639,-0.553152858455428
"3409",5,3,5,10,10,3,0.794764658226286,-0.0596176583429908
"3410",4,0,0,7,0,7,-0.21305767400199,-1.13657469383467
"3411",5,2,3,2,7,8,0.0399350144849719,-0.333846705710869
"3412",2,3,3,3,8,10,0.647720329647529,-1.06495870078661
"3413",2,2,3,3,8,9,0.481429446205446,-1.06004535186398
"3414",3,5,0,10,5,5,0.881066850867307,-1.31600176505678
"3415",7,1,2,3,8,10,0.255823929485787,-0.205056412239392
"3416",7,2,1,2,8,5,-0.166559789975012,-0.173316666845767
"3417",3,6,7,7,8,10,1.16576618644986,-0.169963538665208
"3418",3,5,4,2,9,10,0.72214245431077,-0.605558592813319
"3419",5,0,2,5,4,10,0.106398425100746,-0.662562361387447
"3420",7,0,3,1,8,9,-0.152199494493292,0.0309092801287961
"3421",8,5,9,10,8,10,1.09857108362351,1.16515495120806
"3422",4,0,0,10,0,9,0.278904544213606,-1.28005090355491
"3423",8,2,6,7,7,10,0.514273079750819,0.652270750328188
"3424",7,2,2,8,8,10,0.875403174294226,-0.314515113650734
"3425",3,0,0,10,4,10,0.799487344452319,-1.58738817392585
"3426",9,2,10,2,3,10,-0.56588889572635,1.7713984917715
"3427",0,5,0,10,10,10,1.93837589833867,-2.19778877383845
"3428",2,2,2,2,8,9,0.400422231138985,-1.20973609961008
"3429",0,0,0,0,5,5,-0.450064715542967,-1.82891712711858
"3430",5,0,0,10,4,10,0.697443424709222,-1.15178758017839
"3431",8,5,5,6,5,10,0.485830016561851,0.610251710088784
"3432",6,2,6,4,2,0,-1.03372208049661,0.68170440549262
"3433",1,1,0,8,5,7,0.610454787609521,-1.86405174137644
"3434",3,2,2,7,8,2,0.295021244797371,-0.910137313162706
"3435",9,6,9,5,2,10,0.0139047696239099,1.63242136539887
"3436",0,0,5,5,10,10,0.859214527646053,-1.30884950654857
"3437",5,2,5,5,4,10,0.190039618968697,-0.079840606274173
"3438",6,3,6,3,6,10,0.171439575226714,0.365916158889473
"3439",0,0,0,10,5,10,1.04879062633224,-2.25540898116875
"3440",5,3,0,0,10,4,-0.063559778472371,-0.703526044584757
"3441",1,8,3,2,8,10,0.999560631664658,-1.12491867532171
"3442",2,5,5,7,7,8,0.922794036244032,-0.690795822276049
"3443",6,1,4,6,5,10,0.28772803122892,-0.106735995655644
"3444",7,5,0,10,7,10,1.29250997244201,-0.629326945857221
"3445",0,5,10,10,5,10,1.19146185233205,-0.356576394270769
"3446",5,2,8,4,8,5,-0.0353649574391202,0.574520633128545
"3447",5,0,5,5,5,10,0.122917716961945,-0.1467484390714
"3448",0,3,0,2,1,10,0.0482406254033005,-1.90153318522008
"3449",3,2,2,1,8,10,0.326431584039022,-0.995872577846915
"3450",5,2,8,5,4,2,-0.56656834188394,0.699051688746711
"3451",6,0,0,10,0,0,-0.584640457284123,-0.564934546713924
"3452",5,10,9,5,5,10,0.833423424449976,0.821936260389887
"3453",6,5,6,7,10,5,0.727012006167424,0.406528816030861
"3454",5,5,1,3,8,1,-0.050341920513672,-0.433376690188198
"3455",8,2,5,6,5,5,-0.18226509637654,0.687106370877457
"3456",3,5,8,2,9,10,0.61585164043867,0.101686525770348
"3457",10,3,4,5,7,10,0.331894382010815,0.814633806671221
"3458",3,3,5,5,10,6,0.612742679215167,-0.452787513622525
"3459",4,5,5,5,0,0,-0.744961386873512,0.149843707706111
"3460",10,8,6,7,10,10,1.19101927961962,1.20087534273711
"3461",0,0,10,10,10,10,1.26425060297835,-0.560395767818094
"3462",5,1,0,9,10,3,0.656688952759899,-0.968841440848278
"3463",3,3,3,3,10,8,0.619950711694387,-0.8142836231355
"3464",10,0,0,10,10,10,1.01975803894312,-0.150505595539945
"3465",3,5,0,8,7,3,0.689159355716743,-1.22888592047976
"3466",3,8,3,9,10,10,1.8430509461935,-0.908401638116399
"3467",2,3,3,2,10,8,0.56339275303145,-1.00496338810941
"3468",4,3,3,5,6,10,0.568361442442856,-0.654359337595382
"3469",3,1,5,10,8,10,1.1332530883093,-0.735667484095314
"3470",4,5,8,9,0,5,0.0286963333907053,0.416508883992619
"3471",0,0,0,10,10,4,1.02231024982218,-2.14216472221491
"3472",2,2,0,8,8,10,1.18365838058802,-1.75713915731123
"3473",0,3,0,5,10,10,1.23711700139422,-2.11447403051487
"3474",3,5,0,1,7,1,-0.233122536636795,-0.976927583160233
"3475",0,3,0,0,0,10,-0.263156613930944,-1.83267220479874
"3476",0,0,0,5,7,5,0.280309681660006,-1.99375961986109
"3477",0,5,0,5,10,10,1.40047630566624,-2.06218611433935
"3478",8,2,5,7,3,10,0.15589617415775,0.533939137169083
"3479",3,0,0,0,5,5,-0.603130595157611,-1.17551623649738
"3480",4,0,7,0,6,0,-1.16698023357041,0.420629636328021
"3481",5,0,5,5,2,5,-0.588850646364227,0.0523978458456677
"3482",8,0,0,5,8,10,0.391427561483246,-0.421263696544898
"3483",6,2,2,2,3,10,-0.200241388367505,-0.296492636017026
"3484",3,1,3,1,5,5,-0.493589134891188,-0.646058971371692
"3485",5,2,8,3,4,10,-0.104838328504348,0.504834296463219
"3486",4,3,3,2,7,10,0.341859089104674,-0.587617658517622
"3487",5,10,5,6,0,10,0.566107145530194,0.160670193014914
"3488",2,1,2,2,7,1,-0.454384673710864,-0.972801684993
"3489",5,0,0,0,10,10,0.199068652956011,-0.968301760910394
"3490",5,0,0,0,3,0,-1.32070547596161,-0.555389274454556
"3491",0,0,0,3,0,10,-0.185455814735527,-1.99246567476149
"3492",6,1,3,6,10,5,0.372431589492961,-0.201360323358117
"3493",5,0,5,5,7,5,-0.10766363503786,-0.0207017372628471
"3494",5,3,3,7,8,5,0.501917967640474,-0.364753402712739
"3495",7,0,3,10,5,9,0.527307565521254,-0.169315757104483
"3496",5,2,2,3,7,7,0.0894764051814118,-0.506721210246215
"3497",0,5,2,3,10,0,0.286058748600521,-1.34374942114395
"3498",5,5,4,5,5,10,0.557888681110035,-0.192839928278507
"3499",5,4,5,5,5,2,-0.227253524942565,0.206285849362782
"3500",3,7,5,5,8,5,0.662375251922602,-0.287914541017679
"3501",5,6,3,3,6,10,0.547218601910377,-0.303886102658723
"3502",4,2,2,5,7,2,-0.067397954408421,-0.62347603586763
"3503",3,6,2,5,8,5,0.660413710190664,-0.844492338043191
"3504",8,2,4,2,8,10,0.125756296279716,0.419630933913756
"3505",7,2,5,2,1,4,-1.0311236510101,0.667325175100212
"3506",8,2,5,3,5,5,-0.505004851979996,0.768467966576919
"3507",2,5,4,3,5,0,-0.350317589404993,-0.481426684996142
"3508",2,1,6,7,6,10,0.642487784578821,-0.666055072380261
"3509",8,2,2,2,2,10,-0.398522710375875,0.15372787435214
"3510",7,0,3,6,6,5,-0.145219631575694,0.0487756819146647
"3511",2,0,5,3,7,10,0.253298564038166,-0.775148099136359
"3512",5,1,5,3,8,10,0.278149738824808,-0.110223167049105
"3513",10,5,0,5,10,10,0.890256706950762,0.11581685439797
"3514",7,9,10,9,7,10,1.24592162777133,1.27048221485282
"3515",10,2,5,10,3,5,-0.0464641465122425,1.04346467026904
"3516",4,6,5,5,8,7,0.698896102527181,-0.158372816252493
"3517",4,8,5,5,2,9,0.454053455819707,-0.0804800143675347
"3518",7,2,3,7,7,5,0.221956993496091,0.059323149568665
"3519",4,5,4,5,5,4,0.101243253145162,-0.224296383089888
"3520",10,0,2,6,2,10,-0.233606260253057,0.428558424324796
"3521",10,2,0,5,8,0,-0.393369367048527,0.377197883482007
"3522",4,1,5,7,9,1,0.094227693344938,-0.171609745050297
"3523",2,1,8,6,3,10,0.193050252312466,-0.241452231323497
"3524",10,2,1,3,7,7,-0.139060690708304,0.405468994476526
"3525",6,8,5,9,5,8,0.986430185704302,0.233836008925928
"3526",9,0,5,5,7,10,0.111304682006299,0.69521291518012
"3527",0,5,0,5,9,2,0.627349052952408,-1.79910774163451
"3528",5,7,6,6,10,3,0.664590889164372,0.330251581253258
"3529",1,2,3,8,7,1,0.297223746035584,-1.15036993553198
"3530",0,2,0,2,8,1,-0.121278292630431,-1.75050079656624
"3531",7,0,7,5,9,5,-0.0703781571864591,0.739281582533044
"3532",5,0,5,10,10,5,0.718948164430387,-0.20016414662706
"3533",7,3,4,6,7,4,0.0848727923235233,0.320456226212556
"3534",5,0,0,0,3,5,-0.897649319431255,-0.710675809506514
"3535",2,1,7,4,6,10,0.293175325507341,-0.407882197034881
"3536",3,0,1,10,5,10,0.869152043249568,-1.42519681090163
"3537",5,4,5,7,4,10,0.568558760309694,-0.0817937538982907
"3538",5,6,5,5,7,0,-0.0406418787521323,0.291448546315684
"3539",10,1,0,10,10,10,1.10143769107914,-0.124361637452183
"3540",5,5,0,8,8,10,1.27563145738141,-1.02530639242674
"3541",5,0,1,0,7,10,-0.116216257307834,-0.747630731399369
"3542",7,0,2,4,1,10,-0.391937619972656,-0.155981485875054
"3543",3,2,3,7,7,10,0.849100989512635,-0.96716457297822
"3544",3,2,0,10,6,10,1.15532145325489,-1.56434009099373
"3545",5,4,5,9,10,4,0.853475623133884,-0.0374104753657996
"3546",0,1,0,1,0,0,-1.16504831272919,-1.60150758277016
"3547",5,0,5,8,10,10,0.926844483891768,-0.301209617879378
"3548",9,0,7,7,5,10,0.0808443076086723,1.02383424391572
"3549",7,2,7,3,5,10,-0.084072142514146,0.749003693943062
"3550",5,0,2,10,5,10,0.740535420038446,-0.812784937508255
"3551",7,2,3,5,8,5,0.103034558692394,0.0989442967466038
"3552",4,5,4,1,0,3,-0.894874663625217,-0.0116573653716974
"3553",9,1,9,8,5,10,0.21695847134312,1.37648022939549
"3554",8,2,2,3,7,5,-0.232811937045374,0.208794294395763
"3555",0,0,1,10,10,5,1.08034877766023,-1.99641074957939
"3556",6,3,9,8,6,5,0.206564900964714,0.916033873380078
"3557",5,3,10,8,7,10,0.750307716163862,0.705138404478601
"3558",8,5,10,10,10,10,1.26447318468603,1.31272639761057
"3559",0,2,0,0,10,5,0.194481600055427,-1.84972879405157
"3560",3,3,7,1,8,10,0.27524771883491,-0.085672221529569
"3561",5,5,5,5,5,5,0.108259821111659,0.139257886419369
"3562",0,0,0,0,5,10,-0.0270085590126152,-1.98420366217054
"3563",5,5,6,5,7,10,0.697218078704532,0.131542797769921
"3564",2,4,1,4,7,2,0.116998054540242,-1.15647946118566
"3565",5,0,10,5,10,5,0.0481850544178358,0.819494911101628
"3566",8,1,5,7,8,3,-0.0368750857943878,0.652096745045549
"3567",10,0,1,6,10,3,-0.0294129578053355,0.352188960777998
"3568",2,5,0,0,5,5,-0.143710374605997,-1.26259674293231
"3569",5,3,3,5,7,10,0.613576884836581,-0.451178957343353
"3570",0,0,0,4,2,5,-0.308457248200846,-1.89353950485275
"3571",3,3,4,5,7,8,0.519825638499512,-0.647853657424116
"3572",4,2,3,3,7,5,-0.0552968010272056,-0.485595613453246
"3573",0,0,10,7,9,10,0.845273445109625,-0.464414255496928
"3574",8,4,8,5,7,10,0.409327140017825,1.11242228959519
"3575",3,2,2,0,0,0,-1.39715986567835,-0.541219642869552
"3576",5,1,5,10,10,10,1.22368397309675,-0.329306723591257
"3577",0,5,0,8,10,10,1.7232160612697,-2.14354771003881
"3578",7,2,4,8,7,9,0.641409133786832,0.0847846692731938
"3579",0,0,0,0,8,10,0.261703647783205,-2.02806341203565
"3580",5,0,0,10,5,10,0.793680826974496,-1.16640749680009
"3581",0,8,0,3,10,10,1.43035542500531,-1.92951317627642
"3582",3,2,4,8,7,8,0.760885741966955,-0.755359211211341
"3583",0,10,10,5,10,10,1.54314753166606,-0.163353527441369
"3584",2,1,2,1,9,10,0.392011294039831,-1.25443674943011
"3585",10,3,4,10,7,5,0.44673781815289,0.834317682224076
"3586",4,3,2,4,6,7,0.233520533458185,-0.710878164310303
"3587",5,0,0,10,0,10,0.312493815648128,-1.09330791369157
"3588",0,0,0,10,10,5,1.10692148112825,-2.1732220292253
"3589",0,5,0,7,2,10,0.845736924613027,-1.99946784516536
"3590",5,5,9,8,8,10,1.03647712616919,0.565995124386506
"3591",7,0,10,9,8,10,0.607042160812485,1.02056667544125
"3592",0,0,0,0,0,3,-1.10047418948147,-1.69370292998928
"3593",3,2,10,8,8,10,0.866909386036219,0.228773936021673
"3594",0,0,5,0,10,0,-0.524797378087076,-0.862673776945551
"3595",1,3,2,0,10,8,0.425827579302053,-1.34533390082942
"3596",8,5,7,0,10,5,-0.154664046785094,1.20878441272299
"3597",3,2,3,2,10,10,0.599913603636029,-0.875421663344225
"3598",5,0,5,6,7,3,-0.169306179115515,0.0142923448581156
"3599",2,1,3,2,10,8,0.400033448759424,-1.05725130428493
"3600",5,3,9,10,7,10,0.992040256700857,0.474086061033043
"3601",3,2,8,3,3,10,-0.0990318110265252,0.0838536193374587
"3602",0,0,0,10,10,10,1.5299776376586,-2.32850856427726
"3603",3,1,2,2,10,8,0.375584192355901,-1.01626228705712
"3604",0,5,8,10,10,10,1.72579427059447,-0.783298536671117
"3605",1,1,2,0,10,5,0.00863458111181584,-1.30444989597377
"3606",3,3,3,2,7,10,0.392881048976222,-0.805417955391354
"3607",5,0,5,10,5,10,0.660817309634371,-0.282351098570504
"3608",3,0,2,3,7,10,0.281994714570693,-1.08778164120038
"3609",0,0,3,0,10,10,0.374460341909677,-1.5268694063413
"3610",2,2,2,1,10,5,0.146872191910766,-1.08762617291209
"3611",0,0,10,8,10,10,1.04909076590938,-0.506154704018452
"3612",5,2,10,8,10,10,0.957340270823669,0.63513469652573
"3613",2,2,2,2,10,8,0.508285804363462,-1.20791862584309
"3614",10,3,5,5,10,10,0.594033885338611,0.947585336452029
"3615",2,3,2,3,5,10,0.385580826319733,-1.19791023056742
"3616",0,1,1,10,7,5,0.873316223000421,-1.92640704162651
"3617",5,1,3,8,8,10,0.869194738433284,-0.599448385840043
"3618",5,0,10,5,10,3,-0.121037408194305,0.881609525122411
"3619",0,0,0,10,10,5,1.10692148112825,-2.1732220292253
"3620",0,1,0,5,10,10,1.07375769712219,-2.16676194669039
"3621",5,0,3,4,0,3,-1.00498242510535,-0.182749734282155
"3622",7,0,7,5,5,10,-0.0322716097172018,0.642474713967897
"3623",5,2,8,7,8,5,0.287374798164335,0.493159037429083
"3624",7,3,9,3,5,10,-0.0555378973141829,1.12877021132266
"3625",0,5,0,5,2,10,0.630577087544056,-1.94522678136572
"3626",7,5,5,5,5,5,0.00621590136856252,0.574858480166832
"3627",4,5,5,9,5,10,1.0126576116515,-0.342311073105605
"3628",5,1,4,8,8,10,0.842622034965259,-0.422637106194126
"3629",6,0,5,0,10,10,0.0151831757443379,0.133554934192921
"3630",5,0,5,7,4,0,-0.604272161295061,0.124203483854579
"3631",7,3,6,0,0,0,-1.62585886690063,1.0633706212968
"3632",0,0,0,0,5,0,-0.873120872073318,-1.67363059206662
"3633",8,0,8,7,5,10,0.105293564012195,0.982845226687903
"3634",6,2,5,2,9,0,-0.548647398240642,0.456794773294424
"3635",5,5,10,9,10,5,0.886902989235842,0.841732573941154
"3636",5,5,5,10,8,5,0.934871620579906,-0.0402045229448443
"3637",3,2,5,8,10,5,0.769191551376539,-0.529235760399358
"3638",1,2,0,1,9,3,-0.0144203061590499,-1.58231449843517
"3639",2,0,0,8,8,8,0.85107661370385,-1.74731245946597
"3640",2,2,8,2,7,3,-0.36291877977086,0.0520953369494785
"3641",10,0,10,10,0,10,-0.208343018389863,1.76380636713625
"3642",2,0,3,5,5,10,0.329129003512639,-1.15377188898443
"3643",5,0,0,10,5,0,-0.0524314860862069,-0.85583442669617
"3644",0,0,0,0,10,10,0.454178452313752,-2.05730324527905
"3645",0,7,7,0,2,10,0.070027874867481,-0.519657248169677
"3646",5,0,5,5,5,10,0.122917716961945,-0.1467484390714
"3647",3,2,10,5,8,10,0.544169630432763,0.310135531721136
"3648",4,3,3,3,10,5,0.315095057904628,-0.503311405230593
"3649",3,1,2,2,10,7,0.290972961049831,-0.985204980046728
"3650",0,5,0,0,5,0,-0.464722611393252,-1.54291080162781
"3651",5,0,5,4,6,6,-0.226869724531548,-0.010018595751715
"3652",0,0,5,0,10,5,-0.101741221556724,-1.01796031199751
"3653",5,3,5,5,10,10,0.849143684696352,-0.141416147916629
"3654",0,3,8,0,10,0,-0.359476532083111,-0.253808063744515
"3655",1,0,2,1,10,10,0.457591004040639,-1.51300092101331
"3656",5,5,0,10,10,10,1.68326609898093,-1.10878728946979
"3657",0,0,0,10,10,10,1.5299776376586,-2.32850856427726
"3658",0,4,10,6,9,10,1.06441213511919,-0.332717891246059
"3659",10,0,0,5,10,10,0.481858446270696,-0.0149029360408404
"3660",5,0,1,5,5,10,0.229208530834045,-0.853993557655067
"3661",5,0,0,7,3,10,0.278466266840493,-1.05580606785722
"3662",0,0,0,0,10,10,0.454178452313752,-2.05730324527905
"3663",1,3,10,10,10,10,1.45826759951485,-0.264163596681076
"3664",7,0,8,8,10,10,0.745082453744596,0.664824814805836
"3665",0,0,0,0,5,0,-0.873120872073318,-1.67363059206662
"3666",10,0,10,0,10,5,-0.744824337612331,2.04409905496939
"3667",6,0,10,1,9,10,-0.106337825326576,1.00511071714439
"3668",3,2,8,5,7,5,0.0780214785731879,0.126419424102964
"3669",0,0,0,5,3,10,0.318416229129264,-2.09056648842624
"3670",5,1,5,5,5,1,-0.556903712656675,0.158911282109888
"3671",6,0,7,8,10,0,-0.0234351959765332,0.580786308390105
"3672",0,0,4,2,10,8,0.393825012898482,-1.34218457647424
"3673",10,0,5,5,10,10,0.348994928930571,0.869153462188743
"3674",1,9,3,6,9,0,0.761685047143182,-0.911303691351017
"3675",2,2,5,2,6,8,0.0436180848982929,-0.619005120418528
"3676",6,3,1,2,1,10,-0.284463837294014,-0.417920124331775
"3677",10,0,0,10,10,10,1.01975803894312,-0.150505595539945
"3678",2,3,2,7,6,5,0.489081746192596,-1.16572573973644
"3679",0,0,5,0,10,10,0.321314934973627,-1.17324684704947
"3680",10,8,1,0,1,10,-0.295313253169111,0.638241917401604
"3681",0,0,0,10,10,10,1.5299776376586,-2.32850856427726
"3682",2,1,5,2,4,10,-0.0613139091561267,-0.678023859283667
"3683",0,0,10,5,0,10,-0.236023012346807,-0.27859394210196
"3684",0,0,0,10,5,5,0.625734469801886,-2.10012244611679
"3685",2,1,0,1,9,8,0.27593423836374,-1.54594469470116
